"subject","trial_num","step2resp","step1resp","step2state","reward"
"EEGTDPRJ69E21C22",125,1,1,3,0
"EEGTDPRJ69E21C22",126,2,1,3,1
"EEGTDPRJ69E21C22",127,1,1,2,1
"EEGTDPRJ69E21C22",128,1,1,2,0
"EEGTDPRJ69E21C22",129,2,1,3,1
"EEGTDPRJ69E21C22",130,1,1,2,1
"EEGTDPRJ69E21C22",131,2,1,3,1
"EEGTDPRJ69E21C22",132,2,1,2,0
"EEGTDPRJ69E21C22",133,1,1,2,0
"EEGTDPRJ69E21C22",134,2,1,2,1
"EEGTDPRJ69E21C22",135,2,1,3,1
"EEGTDPRJ69E21C22",136,1,1,2,1
"EEGTDPRJ69E21C22",137,1,1,2,1
"EEGTDPRJ69E21C22",138,1,1,2,1
"EEGTDPRJ69E21C22",139,1,1,2,0
"EEGTDPRJ69E21C22",140,1,1,2,0
"EEGTDPRJ69E21C22",141,2,1,3,1
"EEGTDPRJ69E21C22",142,2,1,2,0
"EEGTDPRJ69E21C22",143,2,2,3,0
"EEGTDPRJ69E21C22",144,2,2,3,0
"EEGTDPRJ69E21C22",145,1,2,3,1
"EEGTDPRJ69E21C22",146,2,2,2,0
"EEGTDPRJ69E21C22",147,1,2,2,1
"EEGTDPRJ69E21C22",148,1,2,3,1
"EEGTDPRJ69E21C22",149,1,2,3,0
"EEGTDPRJ69E21C22",150,2,2,3,1
"EEGTDPRJ6A6203D3",1,1,1,2,0
"EEGTDPRJ6A6203D3",2,2,1,2,0
"EEGTDPRJ6A6203D3",3,1,2,3,0
"EEGTDPRJ6A6203D3",4,2,2,3,1
"EEGTDPRJ6A6203D3",5,2,2,3,0
"EEGTDPRJ6A6203D3",6,1,2,3,1
"EEGTDPRJ6A6203D3",7,NA,2,2,NA
"EEGTDPRJ6A6203D3",8,1,2,3,1
"EEGTDPRJ6A6203D3",9,1,2,3,1
"EEGTDPRJ6A6203D3",10,1,2,2,1
"EEGTDPRJ6A6203D3",11,1,2,3,1
"EEGTDPRJ6A6203D3",12,1,2,3,1
"EEGTDPRJ6A6203D3",13,1,2,3,1
"EEGTDPRJ6A6203D3",14,1,2,3,1
"EEGTDPRJ6A6203D3",15,1,2,2,1
"EEGTDPRJ6A6203D3",16,1,2,2,1
"EEGTDPRJ6A6203D3",17,1,2,2,1
"EEGTDPRJ6A6203D3",18,1,2,2,0
"EEGTDPRJ6A6203D3",19,2,1,2,1
"EEGTDPRJ6A6203D3",20,2,1,3,0
"EEGTDPRJ6A6203D3",21,2,1,2,0
"EEGTDPRJ6A6203D3",22,1,1,2,0
"EEGTDPRJ6A6203D3",23,1,2,2,1
"EEGTDPRJ6A6203D3",24,1,2,2,0
"EEGTDPRJ6A6203D3",25,2,2,3,0
"EEGTDPRJ6A6203D3",26,1,2,3,1
"EEGTDPRJ6A6203D3",27,1,2,3,1
"EEGTDPRJ6A6203D3",28,1,2,2,0
"EEGTDPRJ6A6203D3",29,1,1,3,1
"EEGTDPRJ6A6203D3",30,2,1,2,1
"EEGTDPRJ6A6203D3",31,2,1,2,1
"EEGTDPRJ6A6203D3",32,2,1,2,1
"EEGTDPRJ6A6203D3",33,2,1,2,1
"EEGTDPRJ6A6203D3",34,2,1,2,1
"EEGTDPRJ6A6203D3",35,1,1,3,1
"EEGTDPRJ6A6203D3",36,1,1,3,0
"EEGTDPRJ6A6203D3",37,1,2,3,0
"EEGTDPRJ6A6203D3",38,2,2,2,0
"EEGTDPRJ6A6203D3",39,1,2,3,0
"EEGTDPRJ6A6203D3",40,1,1,2,0
"EEGTDPRJ6A6203D3",41,2,1,2,1
"EEGTDPRJ6A6203D3",42,1,1,3,1
"EEGTDPRJ6A6203D3",43,2,1,2,0
"EEGTDPRJ6A6203D3",44,1,1,2,0
"EEGTDPRJ6A6203D3",45,2,2,2,1
"EEGTDPRJ6A6203D3",46,1,2,3,0
"EEGTDPRJ6A6203D3",47,2,2,3,0
"EEGTDPRJ6A6203D3",48,2,1,2,0
"EEGTDPRJ6A6203D3",49,1,1,3,0
"EEGTDPRJ6A6203D3",50,2,1,3,0
"EEGTDPRJ6A6203D3",51,1,2,2,1
"EEGTDPRJ6A6203D3",52,2,2,3,1
"EEGTDPRJ6A6203D3",53,1,2,2,1
"EEGTDPRJ6A6203D3",54,2,2,2,1
"EEGTDPRJ6A6203D3",55,2,2,3,0
"EEGTDPRJ6A6203D3",56,1,2,3,1
"EEGTDPRJ6A6203D3",57,1,2,3,1
"EEGTDPRJ6A6203D3",58,NA,2,3,NA
"EEGTDPRJ6A6203D3",59,2,1,2,1
"EEGTDPRJ6A6203D3",60,2,1,2,1
"EEGTDPRJ6A6203D3",61,2,1,2,1
"EEGTDPRJ6A6203D3",62,NA,NA,NA,NA
"EEGTDPRJ6A6203D3",63,2,1,2,1
"EEGTDPRJ6A6203D3",64,2,1,2,1
"EEGTDPRJ6A6203D3",65,2,1,2,1
"EEGTDPRJ6A6203D3",66,2,1,2,1
"EEGTDPRJ6A6203D3",67,1,1,3,0
"EEGTDPRJ6A6203D3",68,2,2,3,1
"EEGTDPRJ6A6203D3",69,2,2,3,0
"EEGTDPRJ6A6203D3",70,2,1,2,1
"EEGTDPRJ6A6203D3",71,1,1,3,1
"EEGTDPRJ6A6203D3",72,2,1,2,1
"EEGTDPRJ6A6203D3",73,2,1,2,0
"EEGTDPRJ6A6203D3",74,1,2,3,1
"EEGTDPRJ6A6203D3",75,1,2,2,0
"EEGTDPRJ6A6203D3",76,2,1,3,1
"EEGTDPRJ6A6203D3",77,2,1,3,0
"EEGTDPRJ6A6203D3",78,1,2,2,0
"EEGTDPRJ6A6203D3",79,2,2,2,1
"EEGTDPRJ6A6203D3",80,1,2,3,1
"EEGTDPRJ6A6203D3",81,1,2,3,1
"EEGTDPRJ6A6203D3",82,2,2,2,1
"EEGTDPRJ6A6203D3",83,1,2,3,1
"EEGTDPRJ6A6203D3",84,1,2,3,0
"EEGTDPRJ6A6203D3",85,2,1,2,0
"EEGTDPRJ6A6203D3",86,2,2,3,0
"EEGTDPRJ6A6203D3",87,1,1,2,1
"EEGTDPRJ6A6203D3",88,1,1,2,1
"EEGTDPRJ6A6203D3",89,NA,1,2,NA
"EEGTDPRJ6A6203D3",90,1,1,2,0
"EEGTDPRJ6A6203D3",91,2,1,2,0
"EEGTDPRJ6A6203D3",92,1,2,3,0
"EEGTDPRJ6A6203D3",93,2,2,2,1
"EEGTDPRJ6A6203D3",94,2,2,3,0
"EEGTDPRJ6A6203D3",95,2,2,2,0
"EEGTDPRJ6A6203D3",96,2,1,2,1
"EEGTDPRJ6A6203D3",97,2,1,2,1
"EEGTDPRJ6A6203D3",98,2,1,2,1
"EEGTDPRJ6A6203D3",99,2,1,2,1
"EEGTDPRJ6A6203D3",100,1,1,3,0
"EEGTDPRJ6A6203D3",101,2,1,2,0
"EEGTDPRJ6A6203D3",102,2,2,3,0
"EEGTDPRJ6A6203D3",103,1,2,2,0
"EEGTDPRJ6A6203D3",104,1,2,3,0
"EEGTDPRJ6A6203D3",105,1,1,2,1
"EEGTDPRJ6A6203D3",106,1,1,2,0
"EEGTDPRJ6A6203D3",107,1,2,3,1
"EEGTDPRJ6A6203D3",108,1,2,3,0
"EEGTDPRJ6A6203D3",109,2,2,3,0
"EEGTDPRJ6A6203D3",110,2,2,3,1
"EEGTDPRJ6A6203D3",111,2,2,3,0
"EEGTDPRJ6A6203D3",112,1,1,2,0
"EEGTDPRJ6A6203D3",113,2,1,2,1
"EEGTDPRJ6A6203D3",114,2,1,2,1
"EEGTDPRJ6A6203D3",115,2,1,2,1
"EEGTDPRJ6A6203D3",116,1,1,3,0
"EEGTDPRJ6A6203D3",117,1,1,2,1
"EEGTDPRJ6A6203D3",118,2,1,3,0
"EEGTDPRJ6A6203D3",119,2,2,3,1
"EEGTDPRJ6A6203D3",120,1,2,2,1
"EEGTDPRJ6A6203D3",121,2,2,3,0
"EEGTDPRJ6A6203D3",122,1,1,2,1
"EEGTDPRJ6A6203D3",123,1,1,2,0
"EEGTDPRJ6A6203D3",124,1,2,3,0
"EEGTDPRJ6A6203D3",125,1,2,2,0
"EEGTDPRJ6A6203D3",126,2,2,3,0
"EEGTDPRJ6A6203D3",127,2,1,2,1
"EEGTDPRJ6A6203D3",128,2,1,2,0
"EEGTDPRJ6A6203D3",129,1,1,2,0
"EEGTDPRJ6A6203D3",130,2,2,2,1
"EEGTDPRJ6A6203D3",131,1,2,3,1
"EEGTDPRJ6A6203D3",132,1,2,3,0
"EEGTDPRJ6A6203D3",133,2,2,2,0
"EEGTDPRJ6A6203D3",134,2,2,3,1
"EEGTDPRJ6A6203D3",135,2,2,3,0
"EEGTDPRJ6A6203D3",136,2,1,3,0
"EEGTDPRJ6A6203D3",137,1,1,2,0
"EEGTDPRJ6A6203D3",138,2,1,2,1
"EEGTDPRJ6A6203D3",139,2,1,2,1
"EEGTDPRJ6A6203D3",140,2,1,2,0
"EEGTDPRJ6A6203D3",141,1,2,3,0
"EEGTDPRJ6A6203D3",142,2,2,3,0
"EEGTDPRJ6A6203D3",143,1,1,3,0
"EEGTDPRJ6A6203D3",144,1,1,2,0
"EEGTDPRJ6A6203D3",145,2,1,2,0
"EEGTDPRJ6A6203D3",146,1,1,2,0
"EEGTDPRJ6A6203D3",147,2,2,3,1
"EEGTDPRJ6A6203D3",148,2,2,3,0
"EEGTDPRJ6A6203D3",149,1,2,3,1
"EEGTDPRJ6A6203D3",150,1,2,3,1
"EEGTDPRJ6A763A35",1,2,2,3,0
"EEGTDPRJ6A763A35",2,1,2,2,0
"EEGTDPRJ6A763A35",3,1,1,2,0
"EEGTDPRJ6A763A35",4,2,1,3,0
"EEGTDPRJ6A763A35",5,1,1,2,0
"EEGTDPRJ6A763A35",6,2,1,3,1
"EEGTDPRJ6A763A35",7,2,1,3,1
"EEGTDPRJ6A763A35",8,2,1,2,1
"EEGTDPRJ6A763A35",9,2,1,2,0
"EEGTDPRJ6A763A35",10,2,1,3,0
"EEGTDPRJ6A763A35",11,1,2,3,0
"EEGTDPRJ6A763A35",12,2,2,3,1
"EEGTDPRJ6A763A35",13,2,2,3,1
"EEGTDPRJ6A763A35",14,2,2,3,1
"EEGTDPRJ6A763A35",15,2,2,3,1
"EEGTDPRJ6A763A35",16,2,2,3,0
"EEGTDPRJ6A763A35",17,1,1,2,0
"EEGTDPRJ6A763A35",18,2,1,2,1
"EEGTDPRJ6A763A35",19,2,1,3,0
"EEGTDPRJ6A763A35",20,1,1,3,1
"EEGTDPRJ6A763A35",21,1,1,3,0
"EEGTDPRJ6A763A35",22,1,2,2,1
"EEGTDPRJ6A763A35",23,1,2,3,0
"EEGTDPRJ6A763A35",24,1,1,2,1
"EEGTDPRJ6A763A35",25,1,1,3,0
"EEGTDPRJ6A763A35",26,2,1,3,0
"EEGTDPRJ6A763A35",27,2,2,3,1
"EEGTDPRJ6A763A35",28,2,2,3,1
"EEGTDPRJ6A763A35",29,2,2,3,0
"EEGTDPRJ6A763A35",30,1,1,3,0
"EEGTDPRJ6A763A35",31,2,1,3,0
"EEGTDPRJ6A763A35",32,2,2,3,0
"EEGTDPRJ6A763A35",33,1,2,3,1
"EEGTDPRJ6A763A35",34,1,2,3,0
"EEGTDPRJ6A763A35",35,1,2,3,0
"EEGTDPRJ6A763A35",36,1,1,2,1
"EEGTDPRJ6A763A35",37,1,1,2,1
"EEGTDPRJ6A763A35",38,2,1,2,1
"EEGTDPRJ6A763A35",39,2,1,2,1
"EEGTDPRJ6A763A35",40,2,1,2,1
"EEGTDPRJ6A763A35",41,2,1,2,1
"EEGTDPRJ6A763A35",42,2,1,2,1
"EEGTDPRJ6A763A35",43,2,1,2,1
"EEGTDPRJ6A763A35",44,2,1,2,0
"EEGTDPRJ6A763A35",45,2,2,3,1
"EEGTDPRJ6A763A35",46,2,2,3,1
"EEGTDPRJ6A763A35",47,2,2,3,0
"EEGTDPRJ6A763A35",48,1,1,3,1
"EEGTDPRJ6A763A35",49,1,1,2,1
"EEGTDPRJ6A763A35",50,1,2,3,0
"EEGTDPRJ6A763A35",51,NA,NA,NA,NA
"EEGTDPRJ6A763A35",52,2,1,3,1
"EEGTDPRJ6A763A35",53,1,1,2,1
"EEGTDPRJ6A763A35",54,1,1,2,1
"EEGTDPRJ6A763A35",55,1,1,2,1
"EEGTDPRJ6A763A35",56,1,1,3,0
"EEGTDPRJ6A763A35",57,1,2,2,1
"EEGTDPRJ6A763A35",58,1,2,2,0
"EEGTDPRJ6A763A35",59,2,1,3,0
"EEGTDPRJ6A763A35",60,1,1,3,0
"EEGTDPRJ6A763A35",61,NA,NA,NA,NA
"EEGTDPRJ6A763A35",62,2,2,3,1
"EEGTDPRJ6A763A35",63,2,2,3,0
"EEGTDPRJ6A763A35",64,1,2,3,1
"EEGTDPRJ6A763A35",65,1,2,3,0
"EEGTDPRJ6A763A35",66,2,1,2,1
"EEGTDPRJ6A763A35",67,2,1,3,1
"EEGTDPRJ6A763A35",68,2,1,3,1
"EEGTDPRJ6A763A35",69,NA,1,2,NA
"EEGTDPRJ6A763A35",70,2,2,3,1
"EEGTDPRJ6A763A35",71,1,2,3,0
"EEGTDPRJ6A763A35",72,1,2,2,1
"EEGTDPRJ6A763A35",73,2,1,3,1
"EEGTDPRJ6A763A35",74,2,1,3,0
"EEGTDPRJ6A763A35",75,1,2,3,0
"EEGTDPRJ6A763A35",76,2,1,2,0
"EEGTDPRJ6A763A35",77,1,2,2,1
"EEGTDPRJ6A763A35",78,1,2,3,1
"EEGTDPRJ6A763A35",79,1,2,3,0
"EEGTDPRJ6A763A35",80,2,2,3,1
"EEGTDPRJ6A763A35",81,2,2,3,0
"EEGTDPRJ6A763A35",82,1,1,2,1
"EEGTDPRJ6A763A35",83,1,1,3,1
"EEGTDPRJ6A763A35",84,1,1,3,0
"EEGTDPRJ6A763A35",85,1,1,2,1
"EEGTDPRJ6A763A35",86,2,2,3,1
"EEGTDPRJ6A763A35",87,1,1,2,1
"EEGTDPRJ6A763A35",88,2,1,3,1
"EEGTDPRJ6A763A35",89,2,2,3,1
"EEGTDPRJ6A763A35",90,2,2,3,1
"EEGTDPRJ6A763A35",91,2,1,3,1
"EEGTDPRJ6A763A35",92,2,2,3,1
"EEGTDPRJ6A763A35",93,2,2,3,1
"EEGTDPRJ6A763A35",94,1,2,2,1
"EEGTDPRJ6A763A35",95,1,1,2,1
"EEGTDPRJ6A763A35",96,2,1,2,1
"EEGTDPRJ6A763A35",97,2,2,3,0
"EEGTDPRJ6A763A35",98,1,2,3,1
"EEGTDPRJ6A763A35",99,1,2,3,0
"EEGTDPRJ6A763A35",100,1,1,3,0
"EEGTDPRJ6A763A35",101,1,1,2,0
"EEGTDPRJ6A763A35",102,2,1,2,1
"EEGTDPRJ6A763A35",103,2,1,3,1
"EEGTDPRJ6A763A35",104,2,1,2,0
"EEGTDPRJ6A763A35",105,2,2,3,0
"EEGTDPRJ6A763A35",106,1,1,3,0
"EEGTDPRJ6A763A35",107,2,1,3,1
"EEGTDPRJ6A763A35",108,1,1,2,1
"EEGTDPRJ6A763A35",109,1,1,2,1
"EEGTDPRJ6A763A35",110,1,1,3,1
"EEGTDPRJ6A763A35",111,1,1,2,0
"EEGTDPRJ6A763A35",112,2,2,3,1
"EEGTDPRJ6A763A35",113,2,2,3,0
"EEGTDPRJ6A763A35",114,2,1,3,0
"EEGTDPRJ6A763A35",115,1,1,3,1
"EEGTDPRJ6A763A35",116,1,1,2,1
"EEGTDPRJ6A763A35",117,1,1,3,0
"EEGTDPRJ6A763A35",118,1,1,2,1
"EEGTDPRJ6A763A35",119,2,1,3,1
"EEGTDPRJ6A763A35",120,2,1,2,0
"EEGTDPRJ6A763A35",121,2,2,3,0
"EEGTDPRJ6A763A35",122,1,2,2,1
"EEGTDPRJ6A763A35",123,1,2,2,1
"EEGTDPRJ6A763A35",124,NA,NA,NA,NA
"EEGTDPRJ6A763A35",125,2,1,3,0
"EEGTDPRJ6A763A35",126,1,2,3,0
"EEGTDPRJ6A763A35",127,2,2,3,0
"EEGTDPRJ6A763A35",128,1,1,2,0
"EEGTDPRJ6A763A35",129,2,1,2,1
"EEGTDPRJ6A763A35",130,2,1,2,0
"EEGTDPRJ6A763A35",131,2,1,2,1
"EEGTDPRJ6A763A35",132,2,1,2,1
"EEGTDPRJ6A763A35",133,2,1,2,0
"EEGTDPRJ6A763A35",134,2,2,3,0
"EEGTDPRJ6A763A35",135,1,2,3,1
"EEGTDPRJ6A763A35",136,1,2,3,0
"EEGTDPRJ6A763A35",137,2,1,2,0
"EEGTDPRJ6A763A35",138,1,1,2,1
"EEGTDPRJ6A763A35",139,1,1,3,1
"EEGTDPRJ6A763A35",140,1,1,2,0
"EEGTDPRJ6A763A35",141,2,1,2,0
"EEGTDPRJ6A763A35",142,NA,2,2,NA
"EEGTDPRJ6A763A35",143,1,2,3,0
"EEGTDPRJ6A763A35",144,2,2,3,0
"EEGTDPRJ6A763A35",145,2,1,2,1
"EEGTDPRJ6A763A35",146,2,1,3,1
"EEGTDPRJ6A763A35",147,2,1,3,1
"EEGTDPRJ6A763A35",148,2,1,2,1
"EEGTDPRJ6A763A35",149,2,1,2,0
"EEGTDPRJ6A763A35",150,1,1,2,0
"EEGTDPRJ7098923E",1,1,2,2,0
"EEGTDPRJ7098923E",2,NA,NA,NA,NA
"EEGTDPRJ7098923E",3,1,2,3,0
"EEGTDPRJ7098923E",4,2,2,2,1
"EEGTDPRJ7098923E",5,1,2,3,0
"EEGTDPRJ7098923E",6,2,2,2,0
"EEGTDPRJ7098923E",7,NA,2,3,NA
"EEGTDPRJ7098923E",8,2,2,2,0
"EEGTDPRJ7098923E",9,1,1,2,0
"EEGTDPRJ7098923E",10,2,1,2,1
"EEGTDPRJ7098923E",11,2,1,2,1
"EEGTDPRJ7098923E",12,NA,1,3,NA
"EEGTDPRJ7098923E",13,NA,1,3,NA
"EEGTDPRJ7098923E",14,2,1,3,1
"EEGTDPRJ7098923E",15,2,1,2,1
"EEGTDPRJ7098923E",16,2,1,2,1
"EEGTDPRJ7098923E",17,2,1,2,1
"EEGTDPRJ7098923E",18,2,1,2,1
"EEGTDPRJ7098923E",19,2,1,2,1
"EEGTDPRJ7098923E",20,NA,1,3,NA
"EEGTDPRJ7098923E",21,2,1,2,0
"EEGTDPRJ7098923E",22,1,1,2,0
"EEGTDPRJ7098923E",23,2,1,3,0
"EEGTDPRJ7098923E",24,1,1,3,1
"EEGTDPRJ7098923E",25,1,1,3,0
"EEGTDPRJ7098923E",26,1,2,2,1
"EEGTDPRJ7098923E",27,1,2,3,0
"EEGTDPRJ7098923E",28,2,2,3,1
"EEGTDPRJ7098923E",29,2,1,3,1
"EEGTDPRJ7098923E",30,2,1,3,0
"EEGTDPRJ7098923E",31,2,1,2,1
"EEGTDPRJ7098923E",32,2,1,2,1
"EEGTDPRJ7098923E",33,2,1,2,1
"EEGTDPRJ7098923E",34,2,1,3,0
"EEGTDPRJ7098923E",35,1,1,3,0
"EEGTDPRJ7098923E",36,2,1,2,0
"EEGTDPRJ7098923E",37,1,1,2,1
"EEGTDPRJ7098923E",38,1,1,2,0
"EEGTDPRJ7098923E",39,2,1,2,0
"EEGTDPRJ7098923E",40,1,1,2,1
"EEGTDPRJ7098923E",41,1,1,2,1
"EEGTDPRJ7098923E",42,1,1,2,1
"EEGTDPRJ7098923E",43,1,1,2,1
"EEGTDPRJ7098923E",44,1,1,2,1
"EEGTDPRJ7098923E",45,1,1,2,1
"EEGTDPRJ7098923E",46,1,1,2,1
"EEGTDPRJ7098923E",47,1,1,2,1
"EEGTDPRJ7098923E",48,1,1,2,0
"EEGTDPRJ7098923E",49,1,1,2,1
"EEGTDPRJ7098923E",50,1,1,2,1
"EEGTDPRJ7098923E",51,1,1,2,0
"EEGTDPRJ7098923E",52,2,1,3,1
"EEGTDPRJ7098923E",53,1,1,2,1
"EEGTDPRJ7098923E",54,1,1,2,1
"EEGTDPRJ7098923E",55,1,1,2,0
"EEGTDPRJ7098923E",56,1,1,2,1
"EEGTDPRJ7098923E",57,1,1,2,1
"EEGTDPRJ7098923E",58,1,1,2,1
"EEGTDPRJ7098923E",59,1,1,2,0
"EEGTDPRJ7098923E",60,2,1,3,0
"EEGTDPRJ7098923E",61,1,1,2,0
"EEGTDPRJ7098923E",62,1,2,2,0
"EEGTDPRJ7098923E",63,1,2,2,0
"EEGTDPRJ7098923E",64,NA,NA,NA,NA
"EEGTDPRJ7098923E",65,1,2,3,0
"EEGTDPRJ7098923E",66,2,1,2,1
"EEGTDPRJ7098923E",67,1,1,3,0
"EEGTDPRJ7098923E",68,2,1,2,1
"EEGTDPRJ7098923E",69,2,1,2,0
"EEGTDPRJ7098923E",70,1,1,2,0
"EEGTDPRJ7098923E",71,1,1,2,0
"EEGTDPRJ7098923E",72,2,1,2,1
"EEGTDPRJ7098923E",73,2,1,2,1
"EEGTDPRJ7098923E",74,2,1,2,1
"EEGTDPRJ7098923E",75,1,1,3,1
"EEGTDPRJ7098923E",76,1,1,3,0
"EEGTDPRJ7098923E",77,2,1,3,0
"EEGTDPRJ7098923E",78,2,1,2,1
"EEGTDPRJ7098923E",79,2,1,2,0
"EEGTDPRJ7098923E",80,1,1,3,1
"EEGTDPRJ7098923E",81,1,1,2,1
"EEGTDPRJ7098923E",82,1,1,2,1
"EEGTDPRJ7098923E",83,1,1,2,1
"EEGTDPRJ7098923E",84,1,1,2,0
"EEGTDPRJ7098923E",85,1,1,2,1
"EEGTDPRJ7098923E",86,1,1,3,1
"EEGTDPRJ7098923E",87,1,1,3,0
"EEGTDPRJ7098923E",88,1,1,2,1
"EEGTDPRJ7098923E",89,1,1,2,1
"EEGTDPRJ7098923E",90,1,1,2,1
"EEGTDPRJ7098923E",91,1,1,3,1
"EEGTDPRJ7098923E",92,1,1,2,1
"EEGTDPRJ7098923E",93,1,1,2,1
"EEGTDPRJ7098923E",94,1,1,3,1
"EEGTDPRJ7098923E",95,1,1,2,1
"EEGTDPRJ7098923E",96,1,1,2,1
"EEGTDPRJ7098923E",97,1,1,3,1
"EEGTDPRJ7098923E",98,1,1,2,1
"EEGTDPRJ7098923E",99,1,1,2,1
"EEGTDPRJ7098923E",100,1,1,2,0
"EEGTDPRJ7098923E",101,1,1,2,1
"EEGTDPRJ7098923E",102,1,1,2,0
"EEGTDPRJ7098923E",103,1,1,3,0
"EEGTDPRJ7098923E",104,1,1,2,0
"EEGTDPRJ7098923E",105,1,1,2,1
"EEGTDPRJ7098923E",106,2,2,2,1
"EEGTDPRJ7098923E",107,2,2,3,0
"EEGTDPRJ7098923E",108,2,2,3,0
"EEGTDPRJ7098923E",109,1,2,2,1
"EEGTDPRJ7098923E",110,1,2,2,1
"EEGTDPRJ7098923E",111,2,2,3,0
"EEGTDPRJ7098923E",112,1,2,3,1
"EEGTDPRJ7098923E",113,2,2,2,1
"EEGTDPRJ7098923E",114,1,2,3,0
"EEGTDPRJ7098923E",115,2,2,3,1
"EEGTDPRJ7098923E",116,2,2,3,0
"EEGTDPRJ7098923E",117,2,2,2,0
"EEGTDPRJ7098923E",118,NA,2,2,NA
"EEGTDPRJ7098923E",119,1,1,2,1
"EEGTDPRJ7098923E",120,1,1,2,0
"EEGTDPRJ7098923E",121,1,1,3,0
"EEGTDPRJ7098923E",122,1,1,2,0
"EEGTDPRJ7098923E",123,1,1,2,1
"EEGTDPRJ7098923E",124,2,2,3,1
"EEGTDPRJ7098923E",125,2,2,3,0
"EEGTDPRJ7098923E",126,2,2,3,0
"EEGTDPRJ7098923E",127,1,2,3,0
"EEGTDPRJ7098923E",128,1,2,2,0
"EEGTDPRJ7098923E",129,NA,NA,NA,NA
"EEGTDPRJ7098923E",130,2,2,3,1
"EEGTDPRJ7098923E",131,2,2,3,1
"EEGTDPRJ7098923E",132,1,2,2,1
"EEGTDPRJ7098923E",133,2,1,2,1
"EEGTDPRJ7098923E",134,1,1,3,1
"EEGTDPRJ7098923E",135,2,2,3,1
"EEGTDPRJ7098923E",136,NA,NA,NA,NA
"EEGTDPRJ7098923E",137,2,2,3,1
"EEGTDPRJ7098923E",138,2,2,3,0
"EEGTDPRJ7098923E",139,NA,2,3,NA
"EEGTDPRJ7098923E",140,2,2,3,1
"EEGTDPRJ7098923E",141,1,1,2,1
"EEGTDPRJ7098923E",142,1,1,2,1
"EEGTDPRJ7098923E",143,1,1,2,0
"EEGTDPRJ7098923E",144,1,1,2,0
"EEGTDPRJ7098923E",145,1,1,3,0
"EEGTDPRJ7098923E",146,2,2,3,0
"EEGTDPRJ7098923E",147,2,2,3,0
"EEGTDPRJ7098923E",148,1,2,3,0
"EEGTDPRJ7098923E",149,1,2,3,1
"EEGTDPRJ7098923E",150,1,1,3,0
"EEGTDPRJ73B6F9D2",1,1,2,3,0
"EEGTDPRJ73B6F9D2",2,2,2,2,1
"EEGTDPRJ73B6F9D2",3,2,1,2,1
"EEGTDPRJ73B6F9D2",4,1,1,3,0
"EEGTDPRJ73B6F9D2",5,NA,1,2,NA
"EEGTDPRJ73B6F9D2",6,2,2,2,0
"EEGTDPRJ73B6F9D2",7,1,1,2,0
"EEGTDPRJ73B6F9D2",8,2,1,2,1
"EEGTDPRJ73B6F9D2",9,2,2,3,1
"EEGTDPRJ73B6F9D2",10,1,2,2,0
"EEGTDPRJ73B6F9D2",11,2,1,3,1
"EEGTDPRJ73B6F9D2",12,1,2,3,1
"EEGTDPRJ73B6F9D2",13,2,1,2,1
"EEGTDPRJ73B6F9D2",14,2,1,2,1
"EEGTDPRJ73B6F9D2",15,2,1,2,1
"EEGTDPRJ73B6F9D2",16,2,1,2,1
"EEGTDPRJ73B6F9D2",17,1,1,3,0
"EEGTDPRJ73B6F9D2",18,2,1,3,0
"EEGTDPRJ73B6F9D2",19,2,2,3,0
"EEGTDPRJ73B6F9D2",20,1,2,2,0
"EEGTDPRJ73B6F9D2",21,2,2,3,0
"EEGTDPRJ73B6F9D2",22,2,1,2,0
"EEGTDPRJ73B6F9D2",23,1,1,2,1
"EEGTDPRJ73B6F9D2",24,1,1,3,1
"EEGTDPRJ73B6F9D2",25,1,1,2,0
"EEGTDPRJ73B6F9D2",26,2,2,3,0
"EEGTDPRJ73B6F9D2",27,2,2,2,1
"EEGTDPRJ73B6F9D2",28,1,2,3,0
"EEGTDPRJ73B6F9D2",29,2,2,3,0
"EEGTDPRJ73B6F9D2",30,2,1,2,1
"EEGTDPRJ73B6F9D2",31,2,1,3,0
"EEGTDPRJ73B6F9D2",32,2,1,3,0
"EEGTDPRJ73B6F9D2",33,1,1,3,0
"EEGTDPRJ73B6F9D2",34,2,1,2,1
"EEGTDPRJ73B6F9D2",35,2,2,2,1
"EEGTDPRJ73B6F9D2",36,2,2,2,1
"EEGTDPRJ73B6F9D2",37,2,2,3,0
"EEGTDPRJ73B6F9D2",38,1,2,3,0
"EEGTDPRJ73B6F9D2",39,2,1,2,1
"EEGTDPRJ73B6F9D2",40,2,1,2,1
"EEGTDPRJ73B6F9D2",41,2,1,2,1
"EEGTDPRJ73B6F9D2",42,2,1,2,1
"EEGTDPRJ73B6F9D2",43,2,1,2,1
"EEGTDPRJ73B6F9D2",44,2,1,2,1
"EEGTDPRJ73B6F9D2",45,2,1,2,1
"EEGTDPRJ73B6F9D2",46,2,1,2,1
"EEGTDPRJ73B6F9D2",47,2,1,2,1
"EEGTDPRJ73B6F9D2",48,2,1,3,0
"EEGTDPRJ73B6F9D2",49,2,1,2,1
"EEGTDPRJ73B6F9D2",50,2,1,2,1
"EEGTDPRJ73B6F9D2",51,2,1,2,1
"EEGTDPRJ73B6F9D2",52,1,1,3,1
"EEGTDPRJ73B6F9D2",53,2,1,2,1
"EEGTDPRJ73B6F9D2",54,2,1,2,0
"EEGTDPRJ73B6F9D2",55,1,1,2,1
